 -370.213013  0.  0.23482205  0.557154715
 -370.213013  2.5  0.0502682701  1.10002553
 -370.213013  5.  0.0295869149  1.11480033
 -370.213013  7.5  0.0172628369  1.13557875
 -370.213013  10.  0.013367299  1.0858978
 -370.213013  12.5  0.0117520755  1.18918109
 -370.213013  15.  0.0108020613  1.14187622
 -370.213013  17.5  0.0101481574  1.17507899
 -370.213013  20.  0.0094197914  1.17102671
 -370.213013  22.5  0.00891095772  1.16440511
 -370.213013  25.  0.00846214406  1.08471239
 -370.213013  27.5  0.00800598226  1.1136862
 -370.213013  30.  0.00770418346  1.21772182
 -370.213013  32.5  0.00714299735  1.30835497
 -370.213013  35.  0.00597414048  1.13510776
 -370.213013  37.5  0.00412778743  1.2854681
 -370.213013  40.  0.00317001855  1.42107403
 -370.213013  42.5  0.00283239922  1.35771704
 -370.213013  45.  0.00264231628  1.41798353
 -370.213013  47.5  0.00265502953  1.39352751
 -370.213013  50.  0.0028694272  1.33835566
 -370.213013  52.5  0.0028974486  1.37506151
 -370.213013  55.  0.00278928247  1.33965385
 -370.213013  57.5  0.00273465691  1.27323544
 -370.213013  60.  0.00261099706  1.33133459
 -370.213013  62.5  0.00246230909  1.33785522
 -370.213013  65.  0.00234339666  1.32414269
 -370.213013  67.5  0.0021892779  1.336465
 -370.213013  70.  0.002070243  1.38445854
 -370.213013  72.5  0.00195288286  1.33566284
 -370.213013  75.  0.00183613528  1.34618354
 -370.213013  77.5  0.0017240427  1.41673851
 -370.213013  80.  0.00159909471  1.39098775
 -370.213013  82.5  0.00149586552  1.3666985
 -370.213013  85.  0.00138619833  1.49409413
 -370.213013  87.5  0.00132973236  1.26005864
 -370.213013  90.  0.00124087022  1.41652501
 -370.213013  92.5  0.00114047877  1.49808121
 -370.213013  95.  0.00109283358  1.54127467
 -370.213013  97.5  0.00102159497  1.37602043
 -370.213013  100.  0.000961237645  1.25626945
 -370.213013  102.5  0.0009141966  1.60506558
 -370.213013  105.  0.000862855639  1.54951048
 -370.213013  107.5  0.000826257514  1.45012283
 -370.213013  110.  0.000772950356  1.44295859
 -370.213013  112.5  0.000720830401  1.65489054
 -370.213013  115.  0.000666214619  1.72686505
 -370.213013  117.5  0.000634445925  1.53189993
 -370.213013  120.  0.000589650706  1.67021322
 -370.213013  122.5  0.000563969661  1.77118087
 -370.213013  125.  0.000535382133  1.80648506
 -370.213013  127.5  0.000524039322  1.65073848
 -370.213013  130.  0.000596125494  1.63809586
 -370.213013  132.5  0.000602153072  1.56122208
 -370.213013  135.  0.000595092017  1.72763073
 -370.213013  137.5  0.000569828786  1.84087396
 -370.213013  140.  0.000547194795  1.71854258
 -370.213013  142.5  0.00051585678  1.53480482
 -370.213013  145.  0.000490918057  1.80194151
 -370.213013  147.5  0.000467042089  1.72750485
 -370.213013  150.  0.000435784023  1.66177177
 -370.213013  152.5  0.00042566401  1.78411043
 -370.213013  155.  0.000389868947  1.66903877
 -370.213013  157.5  0.000374286872  1.85861135
 -370.213013  160.  0.00034808676  2.09086847
 -370.213013  162.5  0.000330673647  1.98108816
 -370.213013  165.  0.000319746498  1.77292681
 -370.213013  167.5  0.000296385377  1.79163587
 -370.213013  170.  0.000281517045  1.90175974
 -370.213013  172.5  0.000271275989  2.00551701
 -370.213013  175.  0.000257585751  2.23835111
 -370.213013  177.5  0.000251146674  1.88212538
 -370.213013  180.  0.000253584527  1.89756429
 -370.213013  182.5  0.00024853769  2.07247853
 -370.213013  185.  0.000244051334  2.16646171
 -370.213013  187.5  0.000229812635  1.98177898
 -370.213013  190.  0.000218488611  2.03593826
 -370.213013  192.5  0.000208457321  2.16926908
 -370.213013  195.  0.000206364799  2.39606619
 -370.213013  197.5  0.000176000482  2.66298866
 -370.213013  200.  0.000176000482  2.66298866

 -368.617279  0.  0.235552564  0.563946307
 -368.617279  2.5  0.0504449047  1.11315429
 -368.617279  5.  0.0300397202  1.15331006
 -368.617279  7.5  0.0173621103  1.12915981
 -368.617279  10.  0.0135881435  1.1965555
 -368.617279  12.5  0.011913009  1.22713852
 -368.617279  15.  0.0109747658  1.25623405
 -368.617279  17.5  0.0103145083  1.20903945
 -368.617279  20.  0.00950770918  1.17664623
 -368.617279  22.5  0.00910745561  1.12224126
 -368.617279  25.  0.00866598636  1.1554848
 -368.617279  27.5  0.00828639045  1.18533242
 -368.617279  30.  0.00793799572  1.1459136
 -368.617279  32.5  0.00747549301  1.22901809
 -368.617279  35.  0.00623170193  1.25826478
 -368.617279  37.5  0.00446049729  1.29858315
 -368.617279  40.  0.00356805697  1.33624482
 -368.617279  42.5  0.00327359792  1.35900915
 -368.617279  45.  0.00305124489  1.38311291
 -368.617279  47.5  0.00312557002  1.33625293
 -368.617279  50.  0.00371029158  1.1744318
 -368.617279  52.5  0.00379751553  1.16272509
 -368.617279  55.  0.00371903926  1.37297583
 -368.617279  57.5  0.00361187733  1.21156609
 -368.617279  60.  0.00341787329  1.16748106
 -368.617279  62.5  0.00327391736  1.16839612
 -368.617279  65.  0.00313514122  1.2959913
 -368.617279  67.5  0.00294612977  1.19272184
 -368.617279  70.  0.00278278487  1.4508754
 -368.617279  72.5  0.00260734581  1.28786957
 -368.617279  75.  0.00245985389  1.2830987
 -368.617279  77.5  0.00232368801  1.2551477
 -368.617279  80.  0.00216482533  1.29888928
 -368.617279  82.5  0.00202926458  1.27219141
 -368.617279  85.  0.00190155406  1.2830379
 -368.617279  87.5  0.00179564243  1.22092593
 -368.617279  90.  0.00169488159  1.32592773
 -368.617279  92.5  0.00159537676  1.32835758
 -368.617279  95.  0.00150684942  1.33208311
 -368.617279  97.5  0.00140283629  1.32884705
 -368.617279  100.  0.00131622865  1.4055115
 -368.617279  102.5  0.00124203356  1.36836123
 -368.617279  105.  0.00116086134  1.30630434
 -368.617279  107.5  0.00108933891  1.39058471
 -368.617279  110.  0.00101571786  1.39161479
 -368.617279  112.5  0.000979620963  1.33590329
 -368.617279  115.  0.000906985544  1.2853775
 -368.617279  117.5  0.000845457136  1.40911222
 -368.617279  120.  0.000809790217  1.61387086
 -368.617279  122.5  0.000750308915  1.67566109
 -368.617279  125.  0.000720146345  1.44463384
 -368.617279  127.5  0.000686409941  1.50566673
 -368.617279  130.  0.000660464808  1.40343845
 -368.617279  132.5  0.000635807926  1.67123473
 -368.617279  135.  0.000600914762  1.61404681
 -368.617279  137.5  0.00058447622  1.63577521
 -368.617279  140.  0.000556227169  1.45040357
 -368.617279  142.5  0.00052326842  1.62014389
 -368.617279  145.  0.000494297477  1.66506732
 -368.617279  147.5  0.000476089626  1.90261769
 -368.617279  150.  0.000439146941  2.00653648
 -368.617279  152.5  0.000414843264  1.82215977
 -368.617279  155.  0.000406682055  1.80532312
 -368.617279  157.5  0.000377406075  1.90497577
 -368.617279  160.  0.000343394262  1.84539914
 -368.617279  162.5  0.000332361873  1.77576268
 -368.617279  165.  0.000315848185  2.13046622
 -368.617279  167.5  0.00030126833  1.90869212
 -368.617279  170.  0.000282743073  1.74012315
 -368.617279  172.5  0.000267630239  1.65461934
 -368.617279  175.  0.000256932894  2.14295459
 -368.617279  177.5  0.000257217587  2.03253865
 -368.617279  180.  0.000258659886  1.8578589
 -368.617279  182.5  0.000259501248  1.85089445
 -368.617279  185.  0.000251363352  2.05805779
 -368.617279  187.5  0.000233830244  2.13122153
 -368.617279  190.  0.000224639487  2.22421193
 -368.617279  192.5  0.000217865687  2.13829827
 -368.617279  195.  0.000209994381  2.44273019
 -368.617279  197.5  0.000171975975  2.54616952
 -368.617279  200.  0.000171975975  2.54616952

 -367.021515  0.  0.23631005  0.563236237
